,name,area,address,latitude,longitude,naver_store_type
294,153부대찌개,군산,전라북도 군산시 옥서면 선연리 1754-10,35.92147199999999,126.631685,한식
295,153분식,방촌동,대구광역시 동구 방촌동 925-35,35.884149,128.664475,떡볶이
296,153분식,오산동,경기도 오산시 오산동 846-1,37.152692,127.07043600000002,분식
297,153생선구이&amp;조림,안중읍,경기도 평택시 안중읍 현화리 848-14,36.984141,126.925614,한식
298,153샤브샤브칼국수,대관령,강원도 평창군 대관령면 용산리 251-12,37.663883,128.66343600000002,샤브샤브
299,153설농탕,내촌면,경기도 포천시 내촌면 진목리 313-2,37.811132,127.210049,"곰탕,설렁탕"
300,153순대,,강원도 원주시 문막읍 건등리,37.318616,127.830549,
301,153영양탕,,서울특별시 양천구 신정4동,37.527554,126.858852,
302,153오리주물럭,,세종특별자치시 조치원읍 남리,36.598309,127.301505,
303,153일산회,백석동,경기도 고양시 일산동구 백석동 1308,37.642132,126.78776299999998,생선회
304,153족발보쌈,경산,경상북도 경산시 중방동 491-2,35.82520200000001,128.73512,
305,153청해,연산,부산광역시 연제구 연산동 622-8,35.1862,129.086,한식
306,153춘천닭갈비,기안동,경기도 화성시 기안동 338-3,37.226074,126.972365,
307,153코다리네,팽성읍,경기도 평택시 팽성읍 원정리 120-19,36.969428,127.041454,한식
308,153코다리네(),포승읍,경기도 평택시 포승읍 도곡리 1117-2,36.990123,126.84316499999998,"해물,생선요리"
309,153콩나물국밥,건대,서울특별시 광진구 자양동 226-6,37.53856500000001,127.076243,한식
310,153포인츠,이천,경기도 이천시 마장면 각평리 319,37.241745,127.390725,"찌개,전골"
311,153포인츠,동탄,경기도 화성시 능동 1100-2,37.21570300000001,127.055515,"찌개,전골"
312,153포인츠,용인,경기도 용인시 처인구 고림동 246-1,37.248627,127.23436,"찌개,전골"
313,153포인츠 부대찌개,보정동,경기도 용인시 기흥구 보정동 1265-4,37.320251,127.115022,"찌개,전골"
314,153포인츠 부대찌개,일산,경기도 고양시 일산동구 백석동 1242,37.643178000000006,126.789662,"찌개,전골"
315,153한방삼계탕,용현동,인천광역시 남구 용현5동 622-25,37.454417,126.63715,"백숙,삼계탕"
316,153한식부페,대곶면,경기도 김포시 대곶면 석정리 45-23,37.679214,126.572953,
317,153한식뷔페,사노동,경기도 구리시 사노동 209-5,37.632786,127.140765,
318,153한탄강민물매운탕,후암동,서울특별시 용산구 후암동 116-10,37.549541,126.975968,"매운탕,해물탕"
319,153함가네국밥,엄사면,충청남도 계룡시 엄사면 엄사리 283-4,36.288302,127.244003,한식
320,153해물횟집,울산대,울산광역시 울주군 서생면 진하리 69-2,35.388847,129.345666,생선회
321,153해장국,일죽,경기도 안성시 일죽면 화봉리 719-2,37.061108,127.4755,"매운탕,해물탕"
322,153황소고집,장호원읍,경기 이천시 장호원읍 이황리 616,37.16188,127.575138,
323,1569,하안동,경기도 광명시 하안동 26,37.467074,126.88029,"치킨,닭강정"
324,1569치킨&amp;카페,하안4동,경기도 광명시 하안4동 13,37.467671,126.877419,"치킨,닭강정"
325,1588피자,궁동,서울특별시 구로구 궁동 199-6,37.493401,126.834532,피자
326,15구데쎄르,동탄,경기도 화성시 반송동 53-3,37.206301,127.062012,
327,15년 전통 우리 왕족발,,서울특별시 은평구 갈현동,37.613794,126.916505,
328,15년전통뼈다귀해장국,화도읍,경기도 남양주시 화도읍 마석우리 288-6,37.652112,127.30998999999998,감자탕
329,15번출구호프,종로,서울특별시 종로구 관수동 58,37.57,126.991,"맥주,호프"
330,15번홍어집,,전라남도 신안군 흑산면 예리,34.683723,125.442412,
331,15칼로리,천호,서울특별시 강동구 천호동 410-14,37.539322,127.127858,
332,160도,통영,경상남도 통영시 무전동 1060-3,34.86158,128.425098,베이커리
333,161 커피 스튜디오,현풍,대구광역시 달성군 현풍면 원교리 161,35.6905,128.444,카페
334,161카페,창동,경상남도 창원시 마산합포구 창동 161,35.205675,128.57532,베이커리
335,161커피스튜디오,현풍,대구광역시 달성군 화원읍 161,35.6905,128.445,카페
336,1637카페,주문진,강원도 강릉시 주문진읍 교항리 81-16,37.881797,128.831706,빙수
337,1638,신내동,서울 중랑구 신내동,37.616974,127.10415,
338,1686 Lounge,처인구,경기도 용인시 처인구,37.339432,127.182679,
339,1686라운지,처인구,경기도 용인시 처인구,37.339072,127.18262,
340,168도시락국,초량,부산광역시 동구 초량동 994-130,35.117115000000005,129.035764,한식
341,168빵카페,초량,부산광역시 동구 초량동 994-213,35.1172,129.035,베이커리
342,169뒷통,삼계동,경상남도 김해시 삼계동 1457-6,35.262682,128.87348899999998,
343,16마르잔,연남동,서울특별시 마포구 동교동 149-11,37.560252,126.925142,와인
344,16번가커피,첨단,광주광역시 광산구 쌍암동 654-16,35.221747,126.843098,카페
345,16번출구 칼삼겹,두류동,대구광역시 달서구,35.857341,128.558447,
346,16오마주,대흥,대전광역시 중구 대흥동 411-2,36.32441,127.425499,"카페,디저트"
347,16차원,동패동,경기도 파주시 동패동 135,37.70751,126.744677,
348,16호원조할머니칼국수,대부도,경기도 안산시 단원구 대부북동 1837-81,37.270519,126.570921,"칼국수,만두"
349,17,회기,서울특별시 동대문구 회기동 17,37.59235,127.053385,피자
350,170 팩토리,양산,경상남도 양산시 물금읍 범어리 2700-8,35.328951,129.009612,"카페,디저트"
351,170펙토리,물금읍,경상남도 양산시 물금읍 범어리 2700-8,35.328922,129.00958,"카페,디저트"
352,171+,신촌역,서울특별시 서대문구 대현동 27-33,37.5588,126.943,
353,1723,전주한옥마을,전라북도 전주시 완산구 교동 98-2,35.81274000000001,127.15168,카페
354,172후라이드라이스,화정동,광주광역시 서구 화정동 1302,35.141763,126.884996,"스파게티,파스타전문"
355,17812,여주,경기도 여주 금사면 이포리 178-12,37.395599,127.537123,
356,178도씨,강화도,경기 김포시 대곶면 대명리 551-2,37.6403,126.544,"일식튀김,꼬치"
357,178도씨,대명항,경기도 김포시 대곶면 대명리 488-12,37.64034,126.543562,"일식튀김,꼬치"
358,179실비,오리역,경기도 성남시 분당구 구미동 179,37.339949,127.109809,한식
359,17길,두산동,대구광역시 수성구 두산동 170-21,35.830649,128.61855,"백반,가정식"
360,17도씨,연남동,서울특별시 마포구 연남동 257-21,37.56215,126.923071,초콜릿전문점
361,17번가,당고개역,서울특별시 노원구 상계동 111-471,37.670857,127.079811,카페
362,17번국도기사식당,소라면,전라남도 여수시 소라면 대포리 626,34.817987,127.621907,
363,17번지닭한마리,양정,부산광역시 부산진구 양정2동 271-20,35.174679,129.075302,닭요리
364,17테이블,부산대,부산광역시 금정구 장전동 302-13,35.229652,129.087296,패밀리레스토랑
365,17호 동광호,,강원도 속초시 장사동,38.226454,128.588061,
366,180도,상무지구,광주광역시 서구 치평동 1222-7,35.15429,126.853526,
367,180카페,창전동,경기도 이천시 창전동 453-2,37.283816,127.450654,"카페,디저트"
368,180커피로스터스,율동공원,경기도 성남시 분당구 율동 323-9,37.382561,127.151573,카페
369,180펍,상현동,경기도 용인시 수지구 상현동 1161-4,37.295773,127.080168,
370,1830 피체리아,대치동,서울특별시 강남구 대치4동 912-29,37.502226,127.057734,피자
371,1830피자,포승읍,경기도 평택시 포승읍 도곡리 1130-3,36.990538,126.843494,피자
372,1842,한남동,서울특별시 용산구 한남동 683-141,37.53644600000001,127.000498,양식
373,185 table,쌍촌동,광주광역시 서구 쌍촌동 947-38,35.1527,126.869,
374,185카페,상남면,대구광역시 달성군 구지면 응암리 1204-5,35.656212,128.41891299999997,"카페,디저트"
375,186 AmericanBistro,괴정동,대전광역시 서구 괴정동 136-1,36.3376,127.376,양식
376,1865와인주막,상무지구,광주광역시 서구 치평동 245-14,35.146922,126.853072,
377,1865이탈리안레스토랑,운암동,광주광역시 북구 운암동 876-19,35.1753,126.872,양식
378,1894사랑채,황리단길,경상북도 경주시 황남동 238-1,35.836167,129.211988,"카페,디저트"
379,18번가가요리믹스,종로,서울특별시 종로구 관철동 32-4,37.56891,126.985344,"맥주,호프"
380,18번완당,서면,부산광역시 부산진구 부전동 486-2,35.158216,129.057226,한식
381,18번완당집,정관,부산광역시 기장군 장안읍 좌천리 545,35.323855,129.235094,종합분식
382,18번완당집,하단,부산광역시 사하구 하단동 526-6,35.1066,128.966366,국수
383,18번완당집,남천동,부산광역시 수영구 남천동 10-6,35.143845,129.11057,"우동,소바"
384,18번완당집,남포동,부산시 중구 남포동3가 1 B1F,35.09896,129.02847,종합분식
385,1901,춘천,강원도 춘천시 동내면 거두리 611-6,37.8613,127.768,
386,1905 자이언트 몬스터피자,중곡동,경상남도 거제시 고현동 987-7,34.896736,128.629539,
387,1905몬스터피자,산격3동,대구광역시 북구 산격3동 1308-23,35.894733,128.61032,
388,192센티미터,호매실,경기도 수원시 권선구 호매실동 1342-3,37.407172,126.970493,카페
389,1933오후,곡성,전라남도 곡성군 읍내리 189-8,35.282486,127.298508,
390,1938 Coffee&amp;Flower,신암동,대구광역시 동구 신암동 209-92,35.879687,128.620353,카페
391,1939 군산과자조합,신창동,전라북도 군산시 신창동 48-4,35.987201,126.709477,"카페,디저트"
392,193커피,신방동,충청남도 천안시 동남구 신방동 193,36.78,127.137,브런치
393,194,분당정자,경기도 성남시 분당구 삼평동 682,37.401909,127.106578,"치킨,닭강정"
394,1943,심곡동,경기도 부천시 심곡동 180-14,37.487327,126.781741,요리주점
395,1943,구월동,인천광역시 남동구 구월동 1467-1,37.44425,126.701688,요리주점
396,1943,동성로,대구광역시 중구 삼덕동1가 57 2층,35.866393,128.598968,요리주점
397,1945경성반점,전주,전라북도 전주시 완산구 삼천동2가 239-2,35.792702,127.106102,중식당
398,1949 soju&beer,인계동,경기도 수원시 팔달구 인계동 1113-5,37.2644,127.032,
399,1950하우스,애월,제주특별자치도 제주시 애월읍 유수암리 1023,33.42466,126.40918700000002,
400,1950하우스,애월읍,제주도 제주시 애월읍 유수암리 1023,33.424908,126.409386,
401,1952 그집,구리,경기도 구리시 인창동 670-8,37.604618,127.140801,요리주점
402,1953 연남 서서갈비,정자동,경기도 성남시 분당구 정자동 44-4,37.3724,127.114,소고기구이
403,1953서서갈비,가로수길,서울특별시 강남구 신사동,37.520747,127.019926,
404,1953연남서서갈비,합정,서울특별시 마포구 합정동 410-17,37.54823,126.919184,
405,1953연남서서갈비,망원동,서울특별시 마포구 망원동 396-2,37.5533,126.903,
406,1957참치,불당동,충청남도 천안시 서북구 불당동 1634,36.8111,127.107,생선회
407,1958,평내동,경기도 남양주시 평내동 582-5,37.646539,127.235531,
408,1958김여사 코다리찜,,전라북도 군산시 나운동,35.961956,126.696591,
409,1959카페,팔탄면,경기 화성시 팔탄면 율암리 835-10,37.153892,126.881662,카페
410,1960깡통치킨,반여동,부산광역시 해운대구 반여동 1291-1049,35.1946,129.13,"치킨,닭강정"
411,1960청원모밀,상무지구,광주광역시 서구 치평동 1278-2,35.144378,126.840994,일식당
412,1960통닭,천호동,서울특별시 강동구 천호동 288-29,37.549099,127.129448,"치킨,닭강정"
413,1964백미당,여의도,서울특별시 영등포구 여의도동 23,37.525182,126.924864,카페
414,1967 바다지음,여수,전라남도 여수시 공화동 766,34.745185,127.744854,생선회
415,1968쌀국수,만촌동,대구광역시 수성구 만촌동 948-3,35.864761,128.640515,
416,197,수지,경기도 용인시 수지구 상현동 197,37.306285,127.075788,
417,1970스타일미,수택동,경기도 구리시 수택동 405-24,37.599636,127.141953,
418,1970연탄가게,공도읍,경기도 안성시 공도읍 만정리 709-2,37.00307,127.176401,"육류,고기요리"
419,1970핫도그,고촌읍,경기도 김포시 고촌읍 전호리 654,37.599375,126.785558,
420,1970핫도그,상남동,경상남도 창원시 성산구 상남동 44-1,35.22047,128.690497,핫도그
421,1970핫도그,하단,부산광역시 사하구 하단동 526-6,35.1066,128.966,핫도그
422,1970핫도그,남포동,부산광역시 중구 창선동1가 30-12,35.099437,129.031047,핫도그
423,1971바,회기동,서울특별시 동대문구 회기동 42-50 2층,37.59252,127.051814,
424,1973대연,대연동,부산광역시 남구 대연동 896-8,35.1328,129.089,국밥
425,1974골목,서면,부산광역시 부산진구 부전2동 516-3,35.155477000000005,129.057106,"육류,고기요리"
426,1974무사,안산중앙동,경기도 안산시 단원구 고잔동 541,37.317235,126.837481,돈가스
427,1974통치킨,일산동,경기도 고양시 일산서구 일산동 2023,37.689448,126.770784,
428,1974포차,건건동,경기도 안산시 상록구 건건동 551-1,37.309482,126.903884,
429,1975막걸리&amp;호프,신내동,서울특별시 중랑구 신내동 493-64,37.600436,127.099504,"전통,민속주점"
430,1976샤브샤브,홍대,서울특별시 마포구 상수동 310-8,37.548083,126.92228,샤브샤브
431,1976샤브샤브,하안동,경기도 광명시 하안동 38,37.461239,126.879908,샤브샤브
432,1976샤브샤브,상수,서울특별시 마포구 상수동 327-1 2층,37.547056,126.922566,샤브샤브
433,1977,김해,경상남도 김해시 봉황동 98-11,35.22720800000001,128.876278,"맥주,호프"
434,1977방서방 코다리한상,하남미사,경기도 하남시 망월동 1022-8,37.5695,127.182,"해물,생선요리"
435,1977오금동 옛날손칼국수,오금동,서울특별시 송파구 오금동 155-14,37.499618,127.137779,"칼국수,만두"
436,1978,의정부,경기도 의정부시 의정부동 442-12,37.738929,127.044638,이탈리아음식
437,1978 테라스,남산,서울특별시 중구 예장동 8-39,37.5568,126.985347,이탈리아음식
438,1978범어주택,범어동,대구광역시 수성구 범어동 165-14,35.859594,128.63122099999998,
439,1978참숯치킨&amp;등갈비,신천동,대구광역시 동구 신천동 465-17,35.871742,128.631992,"치킨,닭강정"
440,1978참숯치킨등갈비,만촌동,대구광역시 수성구 만촌동 1027-1,35.860725,128.642286,
441,1978참숯치킨앤등갈비,중동,대구광역시 수성구 중동 174-5,35.842359,128.613422,"치킨,닭강정"
442,1978참숯치킨앤등갈비,대구,대구광역시 북구 태전동 1023-9,35.9288,128.55100000000002,
443,1979남포통닭,용원동,경상남도 창원시 진해구 용원동 1186-12,35.101103,128.817507,
444,1979동태매운탕&amp;쭈꾸미,광명동,경기도 광명시 광명동 104-17,37.481578000000006,126.856241,"매운탕,해물탕"
445,1979서기치킨,암사동,서울특별시 강동구 암사동 493-9,37.551691,127.132922,
446,1979옛날곱창,김천,경상북도 김천시 부곡동 1340,36.124934,128.090384,"곱창,막창,양"
447,1979칭따오양꼬치,청주,충청북도 청주시 서원구 분평동 1354 칭따오양꼬치1979,36.608744,127.495437,
448,197스트리트,광안리,부산광역시 수영구 광안2동 197-20,35.151868,129.11691299999998,
449,1981,울산,울산광역시 중구 성안동 830-12,35.573298,129.312341,"스파게티,파스타전문"
450,1981봄,사가정,서울특별시 중랑구 면목동 634-10,37.579842,127.08716499999998,국수
451,1981옛날통닭,목동동,경기도 파주시 목동동 684,37.72065,126.744173,"치킨,닭강정"
452,1982(일구팔이),교동,강원도 강릉시 교동 1864-10,37.76488,128.878687,"육류,고기요리"
453,1982돈이돈이,완주,전라북도 완주군 봉동읍 둔산리 902-10,35.959048,127.125234,한식
454,1982떡볶이&컵밥,을지로입구역,서울특별시 중구 을지로2가 9-7,37.565102,127.007765,종합분식
455,1983,조대,광주광역시 동구 서석동 422-19,35.145081,126.928797,
456,1983 pizza&pub,역곡,경기도 부천시 역곡동 51-4,37.4853,126.807,피자
457,1983 초밥,호원동,경기도 의정부시 호원동 442-3,37.716346,127.047432,"초밥,롤"
458,1983더그레이,괴정동,대전광역시 서구 괴정동 4-14,36.340879,127.38643700000002,"카페,디저트"
459,1983바베큐,합정동,경기도 평택시 합정동 729-11,36.992654,127.092124,양식
460,1983싸다돼지,청주,충청북도 청주시,36.612655,127.444951,
461,1983족발왕,방촌동,대구광역시 동구 방촌동 883-12,35.880917,128.66720800000002,"족발,보쌈"
462,1983차,교대,광주광역시 동구 계림동 1084,35.163000000000004,126.924,
463,1984 나폴리,서면,부산광역시 부산진구 전포동 687-18,35.15517,129.064134,이탈리아음식
464,1984pizza,현덕면,경상북도 울진군 후포면 삼율리 313-5,36.679848,129.441349,피자
465,1984감성곱창,나운동,전라북도 군산시 나운동 819-5,35.968339,126.70001299999998,
466,1984나폴리,금정구,부산광역시 금정구 남산동 992-13,35.264223,129.08483600000002,이탈리아음식
467,1984나폴리,양산,경상남도 양산시 물금읍 범어리 539-5,35.33152000000001,128.997218,이탈리아음식
468,1984나폴리,울주군,울산시 울주군 청량읍 율리 1470-9 1층,35.527522,129.239993,이탈리아음식
469,1984하동,서면,부산광역시 부산진구 전포동 687-11,35.155215000000005,129.064299,요리주점
470,1985닭발,마산,경상남도 창원시 마산회원구 내서읍 상곡리 53-8,35.243075,128.50342,닭발
471,1985돼지로,두산동,대구광역시 수성구 두산동 92,35.839398,128.62141200000002,
472,1985하이마트,종로,서울특별시 종로구 종로1가 24 르메이에르 종로타운 5층,37.570459,126.979851,종합가전
473,1986 baker,상계동,서울특별시 노원구 상계동 430-21,37.662,127.066,베이커리
474,1987,까치산,서울특별시 강서구 화곡동 338-21,37.533941,126.846682,
475,1987갈비,충무로,서울특별시 중구 필동3가 3-2,37.56054,126.997041,"육류,고기요리"
476,1987루프탑,탄방동,대전광역시 서구 탄방동 740,36.347295,127.389482,바(BAR)
477,1987루프탑,평택,경기도 평택시 비전동 1092,37.001269,127.112911,요리주점
478,1987루프탑,세종시,세종특별자치시 도담동 673,36.514106,127.257937,바(BAR)
479,1987루프탑&카페,하남,경기도 하남시 창우동 14,37.5415,127.237,베이커리
480,1987루프탑라운지,두정동,충청남도 천안시 서북구 두정동 913,36.833119,127.135434,
481,1987루프탑라운지,잠실,서울특별시 송파구 방이동 36-7,37.5151,127.109,바(BAR)
482,1987루프탑라운지,청주,충청북도 청주시 흥덕구 비하동 295-20,36.640069,127.421958,바(BAR)
483,1987루프탑라운지,인계동,경기도 수원시 팔달구 인계동 1040-2,37.265807,127.03128,바(BAR)
484,1987루프탑라운지,유성,대전광역시 유성구 봉명동 619-1,36.358832,127.345155,바(BAR)
485,1988 고기불패,용인,경기도 용인시 처인구 김량장동 87-2,37.235055,127.20636100000002,고기뷔페
486,1988고기불패,광교,경기도 수원시 영통구 이의동 1314-3,37.295078,127.055306,
487,1988고기불패,홍대,서울특별시 마포구 서교동 407-12 2층,37.550354,126.922142,고기뷔페
488,1988고기불패,용인,경기도 용인시 처인구 포곡읍 둔전리 151-8,37.268744,127.217902,고기뷔페
489,1988고기불패,정동면,경상남도 사천시 정동면 고읍리 438-62,35.078672999999995,128.086673,
490,1988블랙커피,비하동,충청북도 청주시 흥덕구 비하동 235-1,36.634276,127.423113,
491,1988스테이크,,제주특별자치도 1329-6,33.510277,126.526459,
492,1988양꼬치,심곡동,경기도 부천시 심곡동 192-11,37.487976,126.782371,중식당
493,1988옛날통닭,위례,경기도 성남시 수정구 창곡동 508,37.4718,127.143,
494,1988옛날통닭,오류동,서울특별시 구로구 오류동 137-6,37.492544,126.84366,"치킨,닭강정"
495,1988옛날통닭,병점동,경기도 화성시 병점동 870,37.204885,127.038462,
496,1988옛날통닭,중산동,경기도 고양시 일산동구 중산동 1568,37.69403,126.781271,"치킨,닭강정"
497,1988오리진,안국역,서울특별시 종로구 재동 84-30,37.5782,126.986,돈가스
498,1988전주꽃날,인후동1가,전라북도 전주시 덕진구 인후동1가 768-7,35.83692199999999,127.155166,
499,1988추억의통닭,시청,경기도 용인시 처인구 삼가동 250-32,37.239411,127.173234,"치킨,닭강정"
500,1988추억의통닭,지곶동,경기도 오산시 지곶동 577,37.168421,127.025923,"치킨,닭강정"
501,1988추억의통닭,누읍동,경기도 오산시 누읍동 532,37.141078,127.047659,"치킨,닭강정"
502,1988포차,강남역,서울특별시 서초구 서초동 1304-4,37.5019,127.025,포장마차
503,1988호프,금호동,광주광역시 서구 금호동 762-11,35.133786,126.85881299999998,
504,1988홀리데이인서울,명동,서울특별시 중구 충무로2가 60-3,37.5613,126.989,
505,1989 비스트로,경리단길,서울특별시 용산구 이태원동 260-95,37.54100800000001,126.991663,양식
506,1989경양식,서정동,경기도 평택시 서정동 866-13,37.064523,127.057826,햄버거
507,1989고깃집,하소동,충청북도 제천시 하소동 64-43,37.141433,128.199627,돼지고기구이
508,1989고깃집,송도,인천광역시 연수구 송도동 190-2,37.3767,126.654,"육류,고기요리"
509,1989닭날개,궐동,경기도 오산시 궐동 696-1,37.157467,127.057515,
510,1989삼영동커피집,나주,전라남도 나주시 삼영동 277-3,35.004603,126.70081,"카페,디저트"
511,1989카페,내곡동,강원도 강릉시 내곡동 470-24,37.744986,128.882476,
512,1990대명,대구,대구광역시 남구 대명동 3026-4,35.8489,128.57299999999998,
513,1990포차,와부읍,경기도 남양주시 와부읍 덕소리 193-3,37.589058,127.217318,포장마차
514,1991케이크,구미동,경기도 성남시 분당구 구미동 30,37.348945,127.110465,"카페,디저트"
515,1992핏짜,남일동,대구광역시 중구 남일동 132,35.868957,128.592714,
516,1994다이닝,방화동,경상북도 경주시 성건동 677-111,35.851415,129.210217,패밀리레스토랑
517,1994비어,신기동,대구광역시 동구 신기동 596,35.866099,128.704992,
518,1994시그널,나성동,세종특별자치시 나성동 795,36.490099,127.257765,"맥주,호프"
519,1994커피,지산동,대구광역시 수성구 지산동 1161-10,35.826006,128.626969,"카페,디저트"
520,1994커피,삼척,강원도 삼척시 갈천동 14,37.466947,129.169268,"카페,디저트"
521,1994커피,영천,경상북도 영천시 교촌동 220-4,35.967205,128.926591,카페
522,1994통닭,사동,경상북도 경산시 사동 601,35.815162,128.753726,"치킨,닭강정"
523,1994한양대김치찌개,목동동,경기도 파주시 목동동 1069-3,37.7227,126.739635,"찌개,전골"
524,1997영국집,창원가로수길,경상남도 창원시 의창구 용호동 53-5,35.237897,128.682017,"카페,디저트"
525,1997클라라,김해시,경상남도 김해시 465-8,35.176687,128.802447,"카페,디저트"
526,1999부대찌개,수택동,경기도 구리시 수택동 521-20,37.600546,127.144815,"찌개,전골"
527,19공탄 연탄구이,간석동,인천광역시 남동구 간석1동 459-7,37.460145,126.703656,"육류,고기요리"
528,19금떡볶이,신림,서울특별시 금천구 독산동 958-63,37.47822,126.902901,
529,19번지 떡볶이,상계동,서울특별시 노원구 상계동 140-146,37.664599,127.073885,떡볶이
530,19번지떡볶이,창동,서울특별시 도봉구 창동 562-9,37.6385,127.04,종합분식
531,19티,인계동,경기도 수원시 팔달구 인계동 1114-1,37.2663,127.034,차
532,19티,청주,충청북도 청주시 흥덕구 강서동 488,36.6244,127.429,
533,19티,안산중앙역,경기도 안산시 단원구 고잔동,37.3171,126.838,차
534,19티,부천역,경기도 부천시 심곡동 383-8,37.486,126.78,차
535,19티,서현동,경기도 성남시 분당구 서현동 256,37.3874,127.122,차
536,19티,사동,경상북도 경산시 사동 31,35.811717,128.754307,차
537,19프라이데이,홍대,서울특별시 마포구 서교동 328-39,37.555733,126.928198,
538,19홀bar,반송동,경기도 화성시 반송동 104-3,37.201128,127.071929,
539,1bean,갈매동,경기도 구리시 갈매동 166-4,37.641124,127.115247,
540,1FLF,양재동,서울특별시 서초구 양재동 250-6,37.472795,127.041706,
541,1F하우스,대안동,경상남도 진주시 대안동 16-6,35.19547700000001,128.082881,
542,1kg왕소금구이,칠곡,대구광역시 북구 태전동 1122,35.91248,128.547268,"육류,고기요리"
543,1LL,경대북문,대구광역시 북구 산격동 1399-11,35.8922,128.608,카페
544,1LL,성서,대구광역시 달서구 호산동 383-1 2층,35.85047700000001,128.485964,"카페,디저트"
545,1LL,성서,대구광역시 달서구 호산동 110,35.854279,128.478454,"카페,디저트"
546,1ROOM,감정동,경기도 김포시 감정동 594-15,37.62146,126.70012,"카페,디저트"
547,1st Chef,내동,경상남도 김해시 내동 1120-1,35.236898,128.866331,
548,1st Recipe,충장로,광주광역시 동구 황금동 76-2,35.146564,126.917419,이탈리아음식
549,1st인테리어카페,호평동,경기도 남양주시 호평동 674-1,37.656346,127.254883,
550,1군단라이브,방배동,서울특별시 서초구 방배동 440-7 현대자동차 B1,37.481036,126.982239,
551,1도씨,구미,경상북도 구미시 원평동 1050-11,36.1259,128.345,"카페,디저트"
552,1도씨맥주,광양읍,전라남도 광양시 광양읍 용강리 909-11,34.970418,127.609913,1도씨맥주
553,1도씨맥주,전주,전북 전주시 완산구 서신동 836-2,35.827674,127.116043,1도씨맥주
554,1동별미식당,생연동,경기도 동두천시 생연동 498-10,37.909424,127.059753,
555,1등닭발,동탄,경기도 화성시 704-15,37.205367,127.113747,닭발
556,1등대게,기장시장,부산광역시 기장군 기장읍 대라리 436,35.243696,129.21436599999998,수산물
557,1등돼지,장유,경상남도 김해시 444-3,35.1774,128.791,돼지고기구이
558,1등뷔페,전남무안,전라남도 무안군 일로읍 용산리 713-3,34.853808,126.498505,한식뷔페
559,1등수산물백화점,광주,광주광역시 남구 진월동 291-1,35.1218,126.898,생선회
560,1등숯불갈비,괴정,부산광역시 사하구 괴정동 951-1,35.098518,128.99303899999998,"육류,고기요리"
561,1등치고,현동,경상남도 창원시 마산합포구 현동 527,35.145875,128.55594399999998,
562,1등치고,해운동,경상남도 창원시 마산합포구 해운동 69-1,35.182328000000005,128.564387,
563,1미터피자,충주,충청북도 충주시 교현동 416-16,36.977168,127.935453,
564,1박2일,교동,강원도 강릉시 교동 1799-9,37.771461,128.878675,한식
565,1박2일,상현동,경기 용인시 수지구 상현동,37.30905,127.085415,
566,1박2일,녹양동,경기도 의정부시 녹양동 330-5,37.757974,127.038876,
567,1박2일,내동,경상남도 김해시 내동 1144-1,35.235582,128.867208,
568,1박2일,생연동,경기도 동두천시 생연동 342-4,37.896823,127.062369,
569,1박2일,오포읍,경기도 광주 오포읍 문형리 525-1,37.341532,127.206664,생선회
570,1박2일,황금동,대구광역시 수성구 황금동 891-4,35.84037700000001,128.621653,
571,1박2일,동면,경상북도 고령군,35.727587,128.266522,모텔
572,1박2일,상동면,경상남도 밀양시 상동면 안인리 8-5,35.549096,128.75958799999998,
573,1박2일,칠암동,경상남도 진주시 칠암동 490-8,35.178744,128.094119,
574,1박2일,신월동,경상남도 창원시 의창구 신월동 68-1,35.228237,128.691991,
575,1박2일,서면,강원도 홍천군 남면 86-1,37.624915,127.662475,
576,1박2일,밀양,경상남도 밀양시 상동면 안인리 8-5,35.54898499999999,128.75966,펜션
577,1박2일,원주,강원도 원주시 단계동 821-7,37.349064,127.9307,"맥주,호프"
578,1박2일,군산,전라북도 군산시 산북동 3541-13,35.96716,126.68435,한식
579,1박2일,장흥,전라남도 장흥군 안양면 수문리 249-6,34.63069,127.03025,
580,1박2일,춘천,강원도 춘천시 효자1동 483-10,37.87373,127.73353600000002,
581,1박2일,쌍촌동,광주광역시 서구 쌍촌동 1322-8,35.159718,126.85833999999998,
582,1박2일,안산,경기도 안산시 상록구 사2동 1384-8,37.285107,126.84672,펜션
583,1박2일 무한리필,수성동,전라북도 정읍시 수성동 1040-4,35.5821,126.856,
584,1박2일 조개찜,거제,경상남도 거제시 일운면 지세포리 931-42,34.829652,128.70513300000002,"매운탕,해물탕"
585,1박2일꼬막정식,벌교,전라남도 보성군 회정리 벌교읍  653-7,34.84836,127.34443,
586,1박2일명물닭갈비,강촌,강원도 춘천시 남산면 창촌리 268-1,37.76945300000001,127.636954,
587,1박2일벌교꼬막촌,온천장,부산광역시 동래구 온천동 159-29,35.21845300000001,129.084377,한식
588,1박2일식당,대방동,경상남도 창원시 성산구 대방동 357,35.212454,128.708318,
589,1박2일조개찜,거제도,경상남도 거제시 고현동 1017-1,34.892506,128.62682,"매운탕,해물탕"
590,1박2일중식,원주,강원도 원주시 지정면 간현리 1040-7,37.364018,127.834868,
591,1박2일포차,구로동,서울특별시 구로구 구로동 545-5,37.503066,126.88762,포장마차
592,1박2일포차,광명동,경기도 광명시 광명동 337-40,37.472537,126.854254,
593,1박2일학동맛집,거제도,경상남도 거제시 동부면 학동리 291-4,34.77406,128.6407,"해물,생선요리"
