,name,area,address,latitude,longitude
1312,커피더쏠,제주,제주특별자치도 제주시 화북1동 4372,33.524692,126.560561
1314,커피더쏠,광주,경기도 광주시 삼동 254-22,37.410782,127.19815
1315,커피더오기,마산회원구,경상남도 창원시 마산회원구 내서읍 호계리 790-269,35.256251,128.51923200000002
1321,커피더캠프,시청역,서울특별시 중구 서소문동 47-2 104호,37.5634,126.974
1328,커피더팜,의창구,경상남도 창원시 의창구 북면 화천리 126-1,35.301761,128.602139
1329,커피더하기,탄현동,경기도 고양시 일산서구 탄현동 1593-16,37.693011,126.773273
1330,커피더호랑이,잠원동,서울특별시 서초구 잠원동 42-4,37.510929,127.01816399999998
1331,커피데이,안중읍,경기도 평택시 안중읍 현화리 837-13,36.978648,126.923527
1334,커피데이,명일동,서울특별시 강동구 명일동 325-11,37.550314,127.145585
1335,커피데이,동면,경상남도 양산시 동면 금산리 1409-12,35.31343,129.021717
1340,커피도로,신월동,경상남도 창원시 의창구 신월동 48-1,35.229598,128.688308
1341,커피도시오로스,원당동,경기도 고양시 덕양구 원당동 624-1,37.681785,126.849575
1342,커피도시오로스,원당,경기도 고양시 덕양구 원흥동 547,37.641421,126.863502
1348,커피동경,천안,충청남도 천안시 동남구 안서동 323-14,36.832791,127.175642
1353,커피동산,일산,경기도 고양시 덕양구 동산동 48,37.646026,126.899847
1354,커피동피랑,동래,부산광역시 동래구 안락동 176-9,35.19105,129.107562
1356,커피두,오금동,서울특별시 송파구 오금동 105,37.506226,127.14093
1358,커피두,애오개역,서울시 마포구 아현동 613-18,37.553157,126.955769
1360,커피듀,북창동,서울특별시 중구 북창동 42-3,37.563686,126.977776
1369,커피드림,정자동,경기도 성남시 분당구 정자동 43-2,37.372539,127.113667
1370,커피드림,가좌동,경기도 고양시 일산서구 가좌동 398-10,37.686799,126.718592
1377,커피드립퍼,강릉,강원도 강릉시 교동 1907-6,37.761372,128.87309299999998
1380,커피드포트,수영,부산광역시 수영구 망미동 207-10,35.175862,129.11761299999998
1382,커피디딤,전북대,전라북도 전주시 덕진구 금암1동 664-17,35.84298,127.128746
1383,커피디딤,전주,전라북도 전주시 덕진구 인후동1가 426-1,35.83385300000001,127.158627
1388,커피디셈버,영등포구청역,서울특별시 영등포구 당산동3가 60,37.524571,126.897653
1392,커피디엔에이,광주,경기도 광주시 초월읍 신월리 625,37.397891,127.312119
1395,커피디자인하다,화도읍,경기도 남양주시 화도읍 묵현리 290-20,37.657207,127.28933700000002
1397,커피디지,원동,경기도 오산시 원동 751-1,37.1482,127.070293
1403,커피디투,삼성동,서울특별시 강남구 삼성동 44-15,37.51185200000001,127.048507
1405,커피따봉,문막,강원도 원주시 문막읍 동화리 1180-2,37.324304,127.83497
1407,커피땅거미,만년동,대전광역시 서구 만년동 249,36.365828,127.37563
1409,커피땅거미,갈마동,대전광역시 서구 갈마동 264-3,36.354479,127.370158
1411,커피뚜깡,신촌,서울특별시 마포구 노고산동 109-3,37.5533,126.935
1412,커피뜨랑슈아,구미동,경기도 성남시 분당구 구미동 10,37.349112,127.106758
1416,커피라끄,제천,충청북도 제천시 금성면 월굴리 76-3,37.048728,128.17077
1421,커피라디오,계룡,충청남도 계룡시 금암동 147-1,36.273136,127.25565
1422,커피라디오,동내면,강원도 춘천시 동내면 거두리 1123-7,37.854492,127.758026
1423,커피라디오,관설동,강원도 원주시 관설동 1765-3,37.315951,127.95966
1424,커피라디오,제천,충청북도 제천시 화산동 344,37.13043,128.212853
1430,커피라온,북정동,경상남도 양산시 북정동 628-11,35.358829,129.046944
1431,커피라운지,금오산,경상북도 구미시 원평동 408-53,36.124656,128.32871799999998
1432,커피라운지55,예술의전당,서울특별시 서초구  서초동 1463-10,37.481391,127.01228799999998
1435,커피라이트,봉담,경기도 화성시 봉담읍 동화리 597-2,37.217574,126.9596
1438,커피락,백석동,경기도 고양시 일산동구 백석동 1151,37.64956,126.791862
1447,커피랑,사상,부산광역시 사상구 감전동 120-6,35.1563,128.987
1448,커피랑,통영,경상남도 통영시 태평동 539-1,34.846443,128.42561899999998
1450,커피랑,홍천,강원도 홍천군 홍천읍 갈마곡리 248-9,37.695591,127.901165
1452,커피랑도서관,범어동,대구광역시 수성구 범어동 169-3,35.859077,128.634414
1454,커피랑도서관,고잔동,경기도 안산시 단원구 고잔동 768-2,37.312049,126.832343
1455,커피랑도서관,마천동,서울특별시 송파구 마천동 35-2,37.498666,127.146584
1458,커피랑도서관,서강대,서울특별시 마포구 신수동 81-136 제2서강빌딩 B1,37.552096,126.937065
1460,커피랑도서관,압구정,서울특별시 강남구 신사동 550-16,37.5243,127.024
1461,커피랑도서관,일산,경기도 고양시 일산동구 마두동 804,37.6511,126.779
1467,커피랑도서관,수내,경기도 성남시 분당구 수내동 21-1,37.3781,127.112
1468,커피랑도서관,공릉,서울특별시 노원구 공릉동 441-19,37.627916,127.07766
1470,커피랑도서관,우장산역,서울특별시 강서구 화곡동 1006-9,37.5474,126.836
1475,커피랑도서관,석촌호수,서울특별시 송파구 송파2동 150-1,37.5065,127.117
1477,커피랑도서관,경성대,부산광역시 남구 대연동 427-27,35.1348,129.101
1479,커피랑도서관,선릉,서울특별시 강남구 역삼동 708-37,37.503058,127.049339
1481,커피랑도서관,정자동,경기도 성남시 분당구 정자동 155-2,37.363736,127.106363
1484,커피랑도서관,관음동,대구광역시 북구 관음동 1386-10,35.937358,128.54888200000002
1488,커피랑도서관,방배역,서울특별시 서초구 방배동 909-9,37.481683,126.997119
1490,커피랑도서관,연동,제주특별자치도 제주시 연동 1371-5,33.481521,126.489617
1491,커피랑도서관,경희대,서울특별시 동대문구 회기동 42-45,37.592037,127.05171599999998
1493,커피랑도서관,산본,경기도 군포시 산본동 1134,37.359697,126.932057
1494,커피랑도서관,시지,대구광역시 수성구 신매동 567-20,35.839238,128.708596
1495,커피랑도서관,정자,경기도 성남시 분당구 정자동 129-3,37.362169,127.113865
1498,커피랑도서관,암사,서울특별시 강동구 암사동 513-32,37.549044,127.126863
1502,커피랑도서관,강릉,강원도 강릉시 교동 1882-6,37.763956,128.87695
1504,커피랑도서관 보정점,보정동,경기도 용인시 기흥구 보정동 1208-4,37.3207,127.115
1507,커피랑주,중랑구,서울특별시 중랑구 신내동 317,37.6109,127.101
1511,커피랩,안양역,경기도 안양시 만안구 안양동 1220-5,37.403857,126.92016
1512,커피랩,수완지구,광주광역시 광산구 수완동 670-2,35.20419099999999,126.82058
1517,커피랩로스터스,연남동,서울특별시 서대문구 연희동 354-6,37.563,126.928
1519,커피레벨 52,가산동,서울특별시 금천구 가산동 345-29,37.475019,126.882167
1521,커피레이,대치동,서울특별시 강남구 대치동 939-27,37.4981,127.058
1523,커피레터,양재동,서울특별시 서초구 양재동 263-2,37.476532,127.042576
1525,커피렉,홍대,서울특별시 마포구 서교동 360-21,37.550674,126.923691
1527,커피로,아산,충청남도 아산시 음봉면 동암리 602,36.8449,127.051
1529,커피로그,석관동,서울특별시 성북구 석관동 279-49,37.608884,127.062406
1531,커피로드,고천동,경기도 의왕시 고천동 264,37.347518,126.975704
1534,커피로드,화정동,경기도 고양시 덕양구 화정동 892-6,37.639397,126.83336
1535,커피로드102,북촌,서울특별시 종로구 삼청동 62-14,37.584522,126.982302
1544,커피로움,사천면,강원도 강릉시 사천면 사천진리 266-21,37.840915,128.875741
1550,커피로카,제주,제주특별자치도 제주시 일도2동 367-17,33.5067,126.54
1554,커피루나,비전동,경기도 평택시 비전동 882-5,36.99293400000001,127.118559
1555,커피루나,울진,경상북도 울진군 울진읍 온양리 281-3,37.019183,129.411294
1557,커피루닭,양평,경기도 양평군 양평읍 양근리 311-1,37.48930900000001,127.490736
1558,커피루덴스,운암동,광주광역시 북구 운암동 978-3,35.178646,126.871254
1561,커피룩,의왕역,경기도 의왕시 삼동 471-25 1층,37.320729,126.949676
1563,커피룽가,일산,경기도 고양시 일산동구 장항동 749,37.66303900000001,126.763678
1565,커피르마레,금산,충청남도 금산군 금산읍 아인리 629-2,36.110748,127.48133500000002
1566,커피를 누비다,서래마을,서울특별시 서초구 반포동 105-2,37.498657,126.997411
1569,커피를 부탁해,고창,전라북도 고창군 고창읍 교촌리 29-5,35.43469,126.710056
1571,커피를 생각하다 story 1,지행동,경기도 동두천시 지행동 674-5,37.89581,127.047089
1573,커피를 찾는 사람들,경희대,서울시 동대문구 회기동 42-98,37.59155300000001,127.05191
1574,커피를 탐하다,만촌동,대구광역시 수성구 만촌동 444-13,35.873924,128.64228799999998
1575,커피를따라흐름,조치원,세종특별자치시 조치원읍 남리 395,36.595637,127.302171
1579,커피를부탁해,청주,충청북도 청주시 흥덕구 복대동 288-125,36.642113,127.428065
1584,커피리,감정동,경기도 김포시 감정동 610-6,37.619205,126.701508
1586,커피리나,신창,광주광역시 광산구 신창동 1236-1,35.194542,126.838047
1587,커피리넨,용강동,경상남도 사천시 용강동 806-3,34.944947,128.08633400000002
1590,커피리브,연신내,서울특별시 은평구 갈현동 429-34,37.6208,126.917393
1591,커피리브레,명동성당,서울특별시 중구 명동2가 1-1,37.563825,126.986803
1593,커피리브레,타임스퀘어,서울특별시 영등포구 영등포동4가 442-1,37.516874,126.904429
1594,커피리브레,고속터미널,서울시 서초구 반포동 19-3 파미에스트리트,37.50413,127.003069
1595,커피리브레,연남동,서울특별시 마포구 연남동 227-15,37.562387,126.926729
1596,커피리서치,동탄,경기도 화성시 반송동 44-10,37.207518,127.060821
1597,커피리스트,신설동,서울특별시 종로구 숭인동 200-16,37.5742,127.021
1600,커피릭스,일산동구,경기도 고양시 일산동구 중산동 1658-8,37.685518,126.780425
1601,커피린,서산,충청남도 서산시 예천동 556-1,36.77626,126.437874
1603,커피린,북평면,경상남도 함안군 가야읍 도항리 339-12,35.272518,128.398417
1607,커피마나코하,횡성,강원도 횡성군 공근면 창봉리 747,37.574186,127.920988
1608,커피마노,충주,충청북도 충주시 문화동 2778,36.9675,127.929
1615,커피마로,진주,경상남도 진주시 초전동 255-15,35.20942700000001,128.124671
1622,커피마루,가능동,경기도 의정부시 가능동 362-27,37.75441,127.032638
1624,커피마르소,평촌동,경기도 안양시 동안구 평촌동 900-4,37.384485,126.960317
1628,커피마리오,신풍역,서울특별시 영등포구 신길6동 3741-38,37.499313,126.910149
1631,커피마마,안면도,충청남도 태안군 안면읍 승언리 1137-2,36.516731,126.345451
1632,커피마마,신촌동,경상남도 창원시 성산구 신촌동 33-7,35.199329,128.628616
1634,커피마마,장호원,경기도 이천시 장호원읍 장호원리 112-37,37.117112,127.62839
1641,커피마마,범어역,대구광역시 수성구 범어3동 27-1,35.863052,128.624213
1658,커피마마,퇴계원면,경기도 남양주시 퇴계원면 퇴계원리 290-14,37.650081,127.141073
1660,커피마마,능포동,경상남도 거제시 능포동 681-14,34.875606,128.731829
1675,커피마마,사천읍,경상남도 사천시 사천읍 정의리 27-1,35.08927,128.095558
1688,커피마마,삼문동,경상남도 밀양시 삼문동 715-6,35.48426,128.748497
1694,커피마마,별내동,경기도 남양주시 별내동 949-6,37.658132,127.126457
1695,커피마마,관양동,경기도 안양시 동안구 관양동 1408-3,37.40596,126.958223
1696,커피마마,북평면,경상남도 함안군,35.308422,128.517411
1697,커피마마,신월동,서울특별시 양천구 신월동 228-1,37.529884,126.838143
1708,커피마마,탄벌동,경기도 광주 탄벌동 42-11,37.415979,127.248564
1709,커피마마,낙양동,경기도 의정부시 낙양동 755,37.752301,127.109253
1717,커피마마,공도읍,경기도 안성시 공도읍 만정리 817-2,37.000563,127.172127
1726,커피마마,석동,경상남도 창원시 진해구 석동 201-3,35.153898,128.700821
1729,커피마마,가좌동,경상남도 진주시 가좌동 1061-2,35.147796,128.100065
1731,커피마마,진접읍,경기도 남양주시 진접읍 부평리 751-9,37.740462,127.198894
1740,커피마마,왕십리,서울특별시 성동구 행당동 4-2,37.560447,127.039518
1763,커피마메,범물동,대구광역시 수성구 범물동 1352,35.817504,128.63856
1765,커피마숑,대관령,강원도 평창군 대관령면 횡계리 348-8,37.670269,128.70983600000002
1768,커피마스터,원동,경기도 오산시 원동 345-12,37.141452,127.069591
1770,커피마시기좋은날,별내면,경기도 남양주시 별내면 청학리 384,37.712349,127.117521
1772,커피마시는 다락방,인천역,인천광역시 중구 북성동 11-13,37.4754,126.618
1773,커피마시는고래,언양,울산광역시 울주군 삼남면 교동리 1586-12,35.559613,129.115484
1777,커피마시는코끼리,성주,경상북도 성주군 성주읍 경산리 71-2,35.9199,128.28799999999998
1780,커피마시로,시지동,대구광역시 수성구 시지동 134-3,35.843816,128.695802
1781,커피마시로,대구,대구광역시 수성구 황금1동 254-1,35.83803,128.63992
1783,커피마실,봉곡동,경상남도 창원시 의창구 봉곡동 116-4,35.249507,128.66651000000002
1786,커피마을,인창동,경기도 구리시 인창동 450-9,37.611782,127.137248
1787,커피마을,박달동,경기도 안양시 만안구 박달동 45-7,37.404401,126.908597
1788,커피마을,팽성읍,경기도 평택시 팽성읍 안정리 127-31,36.958877,127.043919
1790,커피마을,평리동,대구광역시 서구 평리동 687-6,35.876967,128.557606
1795,커피마인드,홍천,강원도 홍천군 홍천읍 희망리 390-2 2층,37.688478,127.879157
1798,커피마지,신내동,서울특별시 중랑구 신내동 654,37.615234,127.09389
1799,커피마켓,중부동,경상남도 양산시 중부동 328-4,35.343895,129.03799999999998
1800,커피마켓,건대,서울시 광진구 화양동 3-71,37.542874,127.071166
1803,커피마학,평거동,경상남도 진주시 평거동 1012,35.168288000000004,128.062088
1820,커피만,인하대,인천광역시 남구 용현동 191-1,37.451404,126.657029
1828,커피만보,안동,경상북도 안동시 용상동 1128-2,36.5556,128.757
1831,커피맘,제천,충청북도 제천시 장락동 522-26,37.159103,128.22658
1832,커피맘,구미동,경기도 성남시 분당구 구미동 34-5,37.3486,127.111752
1833,커피맘,하양읍,경상북도 경산시 하양읍 동서리 640-22,35.91659600000001,128.824144
1836,커피맘,청전동,충청북도 제천시 청전동 23-35,37.155543,128.217806
1840,커피맛을조금아는남자,지산동,대구광역시 수성구 지산동 1270,35.82505,128.63370600000002
1841,커피맛을조금아는남자,범어동,대구광역시 수성구 수성동4가 985-5,35.860622,128.62216
1844,커피맛이멜로,안덕면,제주특별자치도 서귀포시 동광리 2-10,33.312358,126.36627
1845,커피맛이멜로,창덕궁,서울시 종로구 원서동 75,37.582876,126.989017
1848,커피매니아,삼성동,서울특별시 강남구 삼성동 121-38,37.510308,127.053391
1850,커피매터스,성신여대,서울특별시 성북구 삼선동4가 85,37.5898,127.011
1851,커피맥아더,행주산성,경기도 고양시 덕양구 행주내동 499-10,37.606171,126.823135
1853,커피맨션로스터,화성,경기도 화성시 반정동 606-4,37.24685,127.042262
1854,커피맨션문장,대흥,대전광역시 중구 대흥동 179-1,36.324625,127.427309
1861,커피메모리,반석,대전광역시 유성구 반석동 654-4,36.389465,127.314201
1863,커피메소드,회기,서울특별시 동대문구 회기동 25,37.5929,127.053
1864,커피메이,구미,경상북도 구미시 형곡동 108,36.115803,128.33618
1869,커피메이션,불모산동,경상남도 창원시 성산구 불모산동 320-1,35.189425,128.72566899999998
1870,커피메이킹,목동역,서울특별시 양천구 신정동 1004-7,37.523516,126.864193
1871,커피메종,서대전역,대전광역시 중구 오류동  170-32,36.322094,127.404526
1873,커피멜로소,율하동,대구광역시 동구 율하동 1312,35.862715,128.68944
1874,커피멜로우,천곡동,강원도 동해시 천곡동 1029-13,37.519951,129.11316599999998
1875,커피멜로우,선학동,인천광역시 연수구 선학동 368,37.423413,126.693534
1881,커피명가,가덕도,부산광역시 강서구 천성동 832,35.030515,128.812534
1888,커피명가,하양읍,경상북도 경산시 하양읍 금락리 130-8,35.909414,128.813818
1892,커피명가,율하,대구광역시 동구 율하동 1482,35.862854,128.70146
1896,커피명가,삼산,울산시 남구 삼산동 1522-8 2F (석봉토스트 건물 2층),35.540253,129.33698
1898,커피명가,대백프라자,대구광역시 중구 대봉1동 214,35.85584,128.6064
1900,커피명가,안암,서울특별시 성북구 안암동4가 7,37.58105,127.023468
1902,커피명가,단양,충청북도 단양군 단양읍 별곡리 633,36.986836,128.371138
1905,커피명가 더로즈,익산,전라북도 익산시 어양동 68-23,35.956342,126.983992
1906,커피명가 라핀카,만촌동,대구광역시 수성구 만촌동 421-12,35.868092,128.634827
1907,커피명가 보스케,경주,경상북도 경주시 현곡면 하구리 979-14,35.8819,129.17700000000002
1909,커피명가 어나더 랩,수성못,대구광역시 수성구 두산동 888-2 수성스퀘어 1층 108호,35.824114,128.619232
1910,커피명가 휴,팔공산,대구광역시 동구 중대동 844-15,35.990521,128.636762
1911,커피명가23,계대정문,대구광역시 달서구 호산동 357-115,35.849583,128.48553
1912,커피명가아리아,죽전네거리,대구광역시 달서구 감삼동 461,35.84829000000001,128.53592
1914,커피모노비,통영,경상남도 통영시 광도면 죽림리 1580-11,34.877825,128.421872
1916,커피모렌,동성로,대구광역시 중구 공평동 22-2,35.869176,128.59686200000002
1918,커피모비딕,창곡동,경기 성남시 수정구 창곡동 15-1,37.472849,127.142632
1920,커피모임,청주,충청북도 청주시,36.611389,127.467123
1923,커피몰,송탄,경기도 평택시 신장2동 317-22,37.080666,127.05211
1925,커피무거,무거동,울산광역시 남구 무거동 1168-4,35.5495,129.273
1927,커피무지,광주,광주광역시 북구 풍향동 581-3,35.162956,126.927481
1928,커피문,진해,경상남도 창원시 진해구 석동 646-6,35.156433,128.70491
1930,커피문화,달성군,대구광역시 달성군 화원읍 명곡리 243,35.799889,128.495025
1933,커피뮤지엄,고색동,경기도 수원시 권선구 고색동 958,37.242953,126.977315
1936,커피미미,영도,부산광역시 영도구 남항동2가 249-14,35.088901,129.03923400000002
1944,커피미업 센서리랩,서강대,서울특별시 마포구 신수동 85-16,37.548303,126.939054
1945,커피미학,진주,경상남도 진주시 평거동 1012,35.16812,128.06184299999998
1947,커피미학,동부이촌동,서울시 용산구 이촌동 300-268,37.5178,126.977646
1948,커피미학,판교,경기도 성남시 분당구 삼평동 740,37.39727,127.113559
1951,커피민스,수내역,경기도 성남시 분당구 수내동 17-3,37.37758400000001,127.113527
1952,커피민스,구정면,경기도 연천군 전곡읍 은대리 640-2,38.030615,127.062055
1955,커피밀,죽전본동,경기도 용인시 수지구 죽전1동 1188-4,37.331858,127.127226
1957,커피밀,동성동,경상남도 창원시 마산합포구 동성동 268,35.206066,128.575777
1968,커피바LK,송도,인천광역시 연수구 송도동 23-5,37.3927,126.645
1969,커피바나인,아주대,경기도 수원시 영통구 원천동 575-6,37.277914,127.050854
1972,커피바다,주문진,강원도 강릉시 주문진읍 주문리 265-1,37.894505,128.833938
1974,커피바라기,대화동,경기도 고양시 일산서구 대화동 2020,37.684011,126.756646
1975,커피바라기,평택,경기도 평택시 평택동 283-2,36.9931,127.089
1976,커피바람,만촌동,대구광역시 수성구 만촌동 74-8,35.87407899999999,128.655603
1978,커피바리별,물금읍,경상남도 양산시 물금읍 범어리 2696-2,35.330186,129.00788500000002
1980,커피바블랑,서교동,서울특별시 마포구 서교동 327-24,37.555183,126.929438
1982,커피바스켓,칠곡,대구광역시 북구 동천동 926-7,35.93762,128.557721
1983,커피바실리아,우이동,서울특별시 강북구 우이동 71-35,37.6511,127.013
1984,커피바운스,반송동,경기도 화성시 반송동 58-5,37.20544500000001,127.061416
1985,커피바움,중방동,경상북도 경산시 중방동 870-27,35.824355,128.73767
1987,커피바이,잠실,서울특별시 송파구 잠실동 208-1,37.510469,127.08527
1994,커피바이제임스,일산,경기도 고양시 일산동구 백석1동 1149-4,37.649624,126.791458
1996,커피바이크,중산동,경기도 고양시 일산동구 중산동 1579,37.687187,126.778617
1997,커피바이크,광주,광주광역시 서구 치평동 1282-3,35.145046,126.84162
2001,커피박사,구월동,인천광역시 남동구 구월동 1206,37.449838,126.710848
2002,커피박스,당산동1가,서울시 영등포구 당산동1가 455-1,37.522792,126.896179
2007,커피반,가평,경기도 가평군 가평읍 복장리 618-2,37.747,127.498
2009,커피반점,광교,경기도 수원시 영통구 원천동 593 엘리웨이광교 K동 1층 168호 171호,37.27401,127.061201
2010,커피반하나,원주,강원도 원주시 개운동 356-9,37.3352,127.95
2011,커피발아,중화역,서울특별시 중랑구 중화동 283-11,37.604308,127.079273
2012,커피발전소,합정,서울시 마포구 합정동 359-33,37.545632,126.916389
2013,커피발전소,일산,경기도 고양시 일산서구 덕이동 219-8,37.689697,126.75702
2014,커피발전소IN교하,문발동,경기도 파주시 문발동 617-1,37.718962,126.707923
2015,커피발전소엘오지,전주,전라북도 전주시 덕진구 덕진동1가 1314-120,35.846428,127.12161
2017,커피밤,대흥,서울특별시 마포구 대흥동 325-13,37.547038,126.940136
2018,커피밤,공덕,서울특별시 마포구 공덕동 118-1,37.548052,126.95685
2019,커피밥,을지로4가,서울특별시 중구 을지로4가 77,37.567079,126.99772
2020,커피방,울진,경상북도 울진군 근남면 산포리 578-1,36.96103,129.414692
2021,커피방,성내동,서울특별시 강동구 성내동 176-1,37.535099,127.131278
2022,커피방아,구제주,제주특별자치도 제주시 용담1동 144-3,33.511932,126.518415
2023,커피방아,백현동,경기도 성남시 분당구 백현동 489-11,37.38195,127.094373
2025,커피방앗간,삼청동,서울시 종로구 소격동 109,37.58027,126.98187
2026,커피방앗간,진해,경남 창원시 진해구 석동 640-3,35.158775,128.70447
2028,커피방앗간,장호원읍,경기도 이천시 장호원읍 장호원리 67-2,37.117272,127.633157
2030,커피방앗간,외동,경상남도 김해시 외동 706-1,35.234644,128.851885
2033,커피방앗간,경주,경상북도 경주시 동천동 903,35.84814,129.23141299999997
2038,커피백,고잔동,경기도 안산시 단원구 고잔동 775,37.308117,126.83063500000002
2042,커피뱅크,영주,경상북도 영주시 휴천2동 490-9,36.80772,128.62192
2043,커피버넷,낙성대,서울특별시 관악구 봉천동 1658-11,37.476543,126.963598
2044,커피버스,백석동,경기도 고양시 일산동구 백석동 1201-3,37.648012,126.783673
2046,커피버프,주엽동,경기도 고양시 일산서구 주엽동 83,37.667817,126.764684
2049,커피베르,원주,강원도 원주시 소초면 흥양리 51,37.362724,128.01405
2050,커피베르디,구갈,경기도 용인시 기흥구 구갈동 349-8,37.28155,127.11269
2052,커피베리,지제동,경기도 평택시 지제동 896-2,37.020964,127.056832
2056,커피베리,광진구,서울 광진구 구의동 3-11,37.554589,127.102047
2058,커피베리,땅끝마을,전라남도 해남군 송지면 송호리 1124,34.2981,126.529
2062,커피베스코,광주,광주광역시 동구 충장로2가 28,35.1479,126.916
2068,커피베이,고강본동,경기도 부천시 고강본동 385-5,37.526137,126.820085
2088,커피베이,내이동,경상남도 밀양시 내이동 1563-8,35.50065900000001,128.746204
2092,커피베이,양덕동,경상남도 창원시 마산회원구 양덕동 38-33,35.235223,128.589886
2099,커피베이,중산동,경상북도 경산시 중산동 637-1,35.827734,128.719024
2109,커피베이,삼방동,경상남도 김해시 삼방동 666-10,35.250316,128.909956
2119,커피베이,고양동,경기도 고양시 덕양구 고양동 131,37.703618,126.902216
2139,커피베이,풍유동,경상남도 김해시 풍유동 893,35.223785,128.84838200000002
2143,커피베이,분당동,경기도 성남시 분당구 분당동 90-1,37.370508,127.143367
2157,커피베이,옥산동,경상북도 경산시 옥산동 732-3,35.827225,128.726525
2162,커피베이,상북면,경상남도 양산시 상북면 석계리 269-12,35.41426,129.06043
2214,커피베이,구리,경기도 구리시 수택동 526-21,37.600358,127.142286
2224,커피베이,연산,부산광역시 연제구 연산동 586-6,35.189,129.082
2228,커피베이,신안동,광주광역시 북구 신안동 118-14,35.163335,126.906291
2248,커피베이,김천혁신도시,경상북도 김천시,36.121292,128.195393
2252,커피베이,부평시장역,인천광역시 부평구 부평동 543-2,37.496699,126.722104
2258,커피베이,월곡,서울특별시 성북구 종암동 81-108,37.602022,127.031692
2268,커피베이,금오산,경상북도 구미시 형곡동 691-2,36.1059,128.329
2273,커피베이,면목동,서울특별시 중랑구 면목동 102-51,37.5888,127.088
2286,커피베이,신방화역,서울특별시 강서구 마곡동 739-2,37.567172,126.817754
2301,커피벨,계산동,인천광역시 계양구 용종동 210-4,37.5389,126.737039
2302,커피벨,연수동,인천광역시 연수구 연수동 598-8,37.413455,126.677339
2303,커피벨,구월동,인천광역시 남동구 구월1동 1466,37.444523,126.70138
2305,커피벨,강동면,경기도 여주 흥천면 133,37.39806,127.533448
2310,커피벨트,강릉,강원도 강릉시 병산동 534-10,37.762693,128.937346
2311,커피별녹색잔,목동,서울특별시 양천구 신정동 988-14,37.525271,126.860866
2314,커피보까,포승읍,경기도 평택시 포승읍 원정리 438-1,36.993539,126.842958
2317,커피보니,원종동,경기도 부천시 원종동 265-3,37.527644,126.806298
2322,커피보카,데이파크,경기도 용인시 수지구 성복동 89,37.313248,127.07843
2325,커피복음,문산읍,경기도 파주시 문산읍 사목리 710-2,37.877268,126.750132
2326,커피볶,상계동,서울특별시 노원구 상계동 101-149,37.667715,127.07892
2327,커피볶는 남자,황성동,경상북도 경주시 황성동 515-7,35.86774600000001,129.214274
2330,커피볶는 수,아주대,경기도 수원시 팔달구 우만동 62-1,37.27848400000001,127.042899
2331,커피볶는 영다방,양재동,서울특별시 서초구 양재동 6-5,37.4826,127.041
2333,커피볶는 풍각쟁이,관인면,경상북도 청도군 풍각면 봉기리 755-2,35.639449,128.614781
2334,커피볶는 피루니,선유도,서울특별시 영등포구 양평동4가 202,37.538847,126.89494
2335,커피볶는2U,군자역,서울특별시 광진구 군자동 1-4,37.55517800000001,127.078075
2336,커피볶는J2M,율전동,경기도 수원시 장안구 율전동 292-8,37.298398,126.970344
2339,커피볶는고양이,내손동,경기도 의왕시 내손동 622-14,37.385916,126.975633
2340,커피볶는곤이네집,까치산역,서울특별시 강서구 화곡1동 899-29,37.530302,126.84588
2341,커피볶는곰,대치동,서울시 강남구 대치4동 923번지,37.499,127.05279
2343,커피볶는김대리,연남동,서울특별시 마포구 연남동 570-36,37.55837800000001,126.919761
2344,커피볶는김여사,홍제동,서울특별시 서대문구 홍제동 300-15,37.590391,126.943925
2345,커피볶는김여사,홍은동,서울특별시 서대문구 홍은동 43-6,37.594194,126.94568
2347,커피볶는남자,가평,경기도 가평군 가평읍 대곡리 31-5,37.82085,127.51891
2349,커피볶는남자들,매탄동,경기도 수원시 영통구 매탄동 817,37.263103,127.048513
2350,커피볶는남자들,포항,경상북도 포항시 북구 대흥동 598-2,36.037405,129.36281599999998
2351,커피볶는남자들,검단,인천광역시 서구 당하동 945,37.591241,126.672836
2352,커피볶는다락방,침산동,대구광역시 북구 침산동 338-8,35.891478,128.590139
2355,커피볶는마을,수내3동,경기도 성남시 분당구 수내3동 108-1,37.363275,127.12828
2356,커피볶는마을,하동면,인천광역시 강화군 강화읍 갑곳리 974-6,37.736099,126.514284
2359,커피볶는미쓰김,수유,서울특별시 강북구 인수동 535-73,37.643749,127.00391299999998
2363,커피볶는부엌,성신여대,서울특별시 성북구 동소문동5가 120,37.591606,127.014374
2364,커피볶는불곰,평릉동,강원도 동해시 평릉동 466-16,37.530178,129.117188
2367,커피볶는사진관다솔,처인구,경기도 용인시 처인구 삼계리 398-5,37.283683,127.232991
2368,커피볶는삼촌엉클두,창동,서울특별시 도봉구 창동 286-6,37.6551,127.043
2369,커피볶는성군,면목동,서울 동대문구 장안동 326-5,37.5757,127.074
2370,커피볶는성군,청량리,서울특별시 동대문구 장안동 349-13,37.567599,127.072009
2371,커피볶는아침,하남,경기도 하남시 덕풍동 817-3,37.54756,127.209618
2374,커피볶는영다방,양재동,서울특별시 서초구 양재동 124,37.476442,127.037542
2375,커피볶는영다방영다방,양재,서울특별시 서초구 양재동 82-9,37.4797,127.041
2377,커피볶는예술,수지,경기도 용인시 수지구 풍덕천동 718-2,37.32338,127.096584
2378,커피볶는옛날꽃집아가씨,관음동,대구광역시 북구 관음동 1268-14,35.94224600000001,128.54460600000002
