,name
126,100세시대추어매운탕
127,100세영양탕
128,100억곱창
129,100억알곱창
130,100족발
131,100족발삶는집
133,100퍼센트 자연산 산꼼장어
134,100퍼센트갈비
135,100퍼센트춘천닭갈비
136,100프로 한우 뒷고기
137,100프로구은닭
138,100프로코코넛카페
139,100회
140,1010 감동국수
141,1010포르테스
142,1011다이닝키친
143,1013coffee
144,101낙지마당
145,101돈통
146,101동파스타
147,101번지 남산돈까스
149,101번지남산돈까스
156,101숯불닭갈비 (101카페)
157,101스테이크
158,101스튜디오
160,101커피
161,101커피 컨테이너
162,101커피컨테이너
169,101탑윙스
170,101피자
171,101호
172,101호 사케집
173,101호아지트
174,102 짬뽕
175,1023수제햄부대찌개
176,1023양과점
178,1024
179,102j
180,102베이커리
181,102춘천닭갈비
182,102커피
183,102테이블
184,102트리
185,102포장마차
186,102하우스
187,102호
188,1030와규와돈
189,103LAB 카페
190,103과자점
191,103커피룸
192,103키친
193,103포차
194,1058면
196,105pasta
197,106부대찌개
198,107
200,107page
201,107런드리카페
202,107맥주한잔
203,1080떡볶이
204,1080호프
205,108@돌삼겹
206,108궁돌찜
207,108커피
208,108호점 닭갈비
209,1092번지 연탄구이
210,109부대돼지집
211,109제면소
212,109짬뽕
213,109포차
214,109퓨전포차
215,109하우스
216,10days
217,10E
218,10G
219,10gram
220,10Q
221,10꼬르소꼬모
222,10막창
223,10번가고깃집
225,10번가고깃집 &쉐프의부대찌개
226,10번가고깃집앤부대찌개
227,10번가의고깃집
228,10번야식
229,10번지식당
230,10센치언덕
231,10억 레시피
232,10억곱창
233,10억분식
234,10월19일
235,10월1일
236,10월28일
237,10층한우
238,10페이지
239,10평파스타
240,10호 영성호
241,11-14번지 캐주얼펍
242,11-14번지 케주얼펍
243,1105
244,1105다이닝
245,1108
246,110양꼬치
247,111 7meal
248,111커피
250,112-6 라운지
251,1152미정네
252,1158족욕카페
253,116밀
254,117번가
255,117야식
256,117파크
257,11818다이닝
258,1183불고기
259,1183숯불갈비
260,118COFFEE
261,119 떡볶이
262,119 파닭파닭
263,119낙면야족
264,119닭갈비
267,119닭발
269,119무한지대
270,119바베큐불닭
271,119반점
272,119불닭발
280,119불짬뽕
281,119소돼지갈비찜전문점
282,119양푼이
283,119얼큰이
284,119엽기떡복이
285,119엽기떡볶이
287,119엽떡볶이
288,119직구신불닭
289,119포차
290,119퓨전간식
291,119호프치킨
292,11years
293,11국수
294,11남매떡볶이
295,11맨션
296,11번가
297,11번가 장어구이
298,11번가대패
299,11번가돌솥밥
300,11번가부대찌개
301,11번가실내포차
302,11번가커피
303,11번가호프
304,11번길
305,11번횟집
306,11시45분
311,11월
313,11월11일
314,11월29일
315,11월의 발자국
316,11월주점
317,11자리
318,11체스터필드웨이
319,11호 남도 할머니 칼국수
320,11호 횟집
321,11호11번가
322,12 바
323,1204카페
324,1217시은스시
325,121상동포차
326,123 최유강 중국집
327,1231
328,1234즉떡
329,123감성주점
330,123돼지부속
334,123막창
346,123반점
347,123삼계탕
348,123생선구이
349,123식당
352,123포차
353,123해물나라포차
354,123회관
355,123회센타
357,123회포차
358,123횟집
360,124번가
361,124번지삼겹살동치미국수
362,1250
363,1250오뎅
364,1253타르트
365,125coffee
366,126 키친
367,1261카운터
368,126street
369,126밥상
370,128판
371,129 라멘하우스
372,129-11
373,12Pound
374,12st
375,12way
376,12달바다 화영
377,12달이야기
378,12바스켓
379,12번가
380,12번지
381,12번지포차
382,12번째키친
383,12보쌈
384,12시
385,12시30분
386,12시다방
387,12시집밥맥주18
388,12안젤로
389,12온스
390,12월32일
391,12인치
392,12지락
393,12지락 대구막창
394,12키친
395,12호횟집
396,13
397,1308
398,130애비뉴
399,1314레스토랑
400,1318김밥짱
401,132번길
402,132에비뉴
403,133숯불닭갈비
404,1357 철판삼겹
405,1357삼겹살
406,1357쭈꾸미
407,135왕족발
408,135튀김집
415,1368
416,1369갑부집
417,136길 육미
418,136생고기
420,137불닭발
421,139 오리골
422,13st
423,13번가
424,13번길구이
425,13번낭만여우
426,13숙바베큐꼬치맥주빠
427,13스시
428,13애비뉴
429,13월의식당
430,13창고
431,14-1
432,145
433,1486
434,149플라밍고
435,14gram
436,14번가비어
439,14번길레스토랑
440,14번지루프탑카페
441,14애비뉴카페
442,14일의 설레임
443,15
444,1500수제돈까스
445,1500짜장집
446,150만세 떡갈비
447,153 주문김밥
448,153 포인츠부대찌개
449,153COFFEE
450,153e참치
451,153고기도매식당
452,153곱창
453,153김밥
454,153낙지유
455,153낙지천국
456,153남매카페
457,153냉면
458,153닭갈비
459,153떡볶이
460,153만나
461,153민보아구찜
462,153부대찌개
463,153분식
465,153생선구이조림
466,153샤브샤브칼국수
467,153설농탕
468,153순대
469,153영양탕
470,153오리주물럭
471,153일산회
472,153족발보쌈
473,153청해
474,153축산식당
475,153춘천닭갈비
476,153코다리네
477,153코다리네()
478,153콩나물국밥
479,153통돼지 무한리필
480,153포인츠
484,153포인츠 부대찌개
488,153포인츠 부대찌개 예산점
489,153한방삼계탕
490,153한식부페
491,153한식뷔페
492,153한탄강민물매운탕
493,153함가네국밥
494,153해물횟집
495,153해장국
496,153황소고집
497,153회도매센터
498,155비어스테이션
499,1567닭갈비
500,1569
501,1569치킨카페
502,1588피자
503,15pasta
504,15구데쎄르
505,15년 전통 우리 왕족발
506,15년전통뼈다귀해장국
507,15번가 에비뉴
508,15번출구호프
509,15번홍어집
510,15칼로리
511,15콜룸바
512,15한우곱창
513,16.7m from the beach
515,160도
516,161 커피 스튜디오
517,161카페
518,161커피스튜디오
519,1637카페
520,1638
521,166 스토리아
522,168
523,1686 Lounge
524,1686라운지
525,168도시락국
526,168빵카페
527,169뒷통
528,16마르잔
529,16번가숯불갈비
530,16번가존
531,16번가커피
532,16번출구 칼삼겹
533,16오마주
534,16차원
535,16호원조할머니칼국수
536,17
537,170 팩토리
538,170펙토리
539,171+
540,1723
541,172후라이드라이스
542,174센치한밤
543,17812
544,178도씨
546,179실비
547,17LANE
548,17길
549,17도씨
550,17번가
551,17번국도기사식당
552,17번지닭한마리
553,17스텝
554,17테이블
555,17호 동광호
556,180도
558,180도씨
560,180카페
561,180커피로스터스
563,180펍
564,181다이닝
565,1830 피체리아
566,1830피자
567,1830피체리아
568,1836cafe
569,1842
570,185 table
571,185카페
572,186 AmericanBistro
573,1865곱창집
574,1865와인주막
575,1865이탈리안레스토랑
576,1894사랑채
577,18번가
579,18번가 생삼겹과 곱창
580,18번가가요리믹스
581,18번완당
583,18번완당집
587,18번족발보쌈
588,19-45
589,1901
590,1905 자이언트 몬스터피자
591,1905몬스터피자
593,1905자이언트몬스터피자
598,1905자이언트몬스터피자앤펍
599,192바베큐
600,192센티미터
602,1930가맥
603,1930그카페
604,1933오후
605,1936육개장터
607,1938 CoffeeFlower
608,1939 군산과자조합
609,1939맛짱
610,193커피
611,194
612,1943
615,1945경성반점
616,1945경성야시장
617,1945년
618,1949 soju&beer
619,1950하우스
621,1952 그집
622,1953 연남 서서갈비
623,1953삼진어묵
624,1953서서갈비
625,1953연남 서서갈비
626,1953연남서서갈비
630,1954대디제이
631,1957참치
632,1958
633,1958김여사 코다리찜
634,1959카페
635,1960깡통치킨
636,1960청원모밀
637,1960통닭
638,1961안동국밥
639,1963연탄석쇠구이
640,1964백미당
641,1967 바다지음
642,1968쌀국수
643,197
644,1970스타일미
645,1970연탄가게
646,1970핫도그
651,1971바
652,1971빙떡
653,1972치킨구락부
654,1973 반할만떡
655,1973대연
656,1973쪼꼬네장어
657,1974골목
658,1974무사
659,1974웨이홈
660,1974통치킨
662,1974포차
663,1975고기점빵
664,1975막걸리호프
665,1975복작동
666,1976닭발
667,1976샤브샤브
670,1977
671,1977방서방 코다리한상
672,1977비스트로
673,1977오금동 옛날손칼국수
674,1977족발시장
675,1978
676,1978 테라스
677,1978범어주택
678,1978참숯치킨등갈비
680,1978참숯치킨앤등갈비
682,1979남포통닭
684,1979담소곰탕
685,1979동태매운탕쭈꾸미
686,1979불막창
687,1979서기치킨
689,1979옛날곱창
690,1979칭따오양꼬치
691,197스트리트
692,1980 삐삐포차&부대찌개
693,1980골목대장
694,1980소문난곱창
695,1980양푼이등갈비찜
697,1980청년포차
698,1980황가원
699,1981
700,1981봄
701,1981옛날통닭
702,1982(일구팔이)
703,1982감성비어
704,1982돈이돈이
705,1982떡볶이&컵밥
706,1983
707,1983 pizza&pub
708,1983 초밥
709,1983국민학교
710,1983더그레이
711,1983바베큐
712,1983싸다돼지
713,1983영광오뚜기국수집
714,1983족발왕
715,1983차
716,1984 나폴리
717,1984pizza
718,1984감성곱창
719,1984나폴리
723,1984라벨라
724,1984만기네집식육식당
725,1984하동
726,1985s
727,1985닭발
728,1985돼지로
729,1985청춘식당의 갈비찜
730,1985하이마트
732,1985화덕피자
733,1986 baker
734,1987
735,1987갈비
736,1987루프탑
739,1987루프탑&카페
740,1987루프탑라운지
747,1987파머스
748,1988 고기불패
749,1988고기불패
761,1988고기회담
762,1988국수예촌
763,1988블랙커피
764,1988서울불고기
765,1988스테이크
766,1988양꼬치
767,1988옛날고기집
768,1988옛날맥주
769,1988옛날통닭
773,1988오리진
774,1988전주꽃날
775,1988정통참숯바베큐
776,1988추억의통닭
781,1988카페
782,1988포차
783,1988호프
784,1988홀리데이인서울
785,1989 비스트로
786,1989S
787,1989경양식
788,1989고깃집
790,1989닭날개
791,1989모밀촌
792,1989벽돌집
793,1989삼영동커피집
794,1989카페
795,1989펍
796,1990 돈짱
797,1990대명
798,1990포차
799,1991케이크
800,1991테라스앤펍
801,1992
802,1992 스테이크&펍
803,1992핏짜
804,1994까페
805,1994다이닝
806,1994돈킹돈까스
807,1994비어
808,1994시그널
809,1994커피
812,1994통닭
813,1994한양대김치찌개
814,1995오사카
815,1996암사마늘떡볶이
816,1997연탄가게
817,1997영국집
818,1997클라라
819,1999부대찌개
820,1999카페
821,19st 포차
822,19곰포차
823,19공탄 연탄구이
824,19금닭
825,19금떡볶이
826,19금분식
828,19도포차
829,19뜯고맛보고
830,19번지 떡볶이
831,19번지떡볶이
832,19비어
833,19티
842,19프라이데이
843,19호김밥앤커피
844,19호실
845,19홀bar
846,1AB
847,1bean
848,1DO CAFE
849,1F BISTRO
850,1F CAFE
851,1FLF
852,1F하우스
853,1gram
854,1kg왕소금구이
855,1LL
858,1Q84 Churros
859,1Q84 츄러스
860,1Q84CHURROS
861,1Q84츄러스
862,1ROOM
863,1st Chef
864,1st coffee&flower
865,1st Gate
866,1st Recipe
867,1St Story
868,1st도마
869,1st인테리어카페
870,1군단라이브
871,1닭하라 옛날통닭
872,1도씨
873,1도씨맥주
875,1동별미식당
876,1등가마솥돼지국밥
877,1등감자탕궁민쭈꾸미
878,1등닭발
879,1등대게
880,1등대패
881,1등돼지
882,1등돼지숯불갈비
883,1등뷔페
884,1등수산물백화점
885,1등숯불갈비
886,1등중화짬뽕
887,1등치고
889,1등항해사
890,1루Wa
891,1리터 빅커피
892,1미터피자
893,1박2일
915,1박2일 무한리필
916,1박2일 조개찜
917,1박2일꼬막정식
918,1박2일명물닭갈비
919,1박2일벌교꼬막촌
920,1박2일식당
921,1박2일식육식당
922,1박2일실내포차
923,1박2일유흥주점
924,1박2일조개찜
925,1박2일중식
926,1박2일포장마차
927,1박2일포차
930,1박2일퓨전포차
932,1박2일학동맛집
933,1번 도매횟집
934,1번가 두루치기
935,1번가돼지국밥/강원도평창막국수
936,1번가두루치기
937,1번가숯불장어구이
938,1번가쏘맥
939,1번가찌개하우스
940,1번가포차
942,1번가퓨전포차
943,1번가해장국
944,1번떡볶이
946,1번장터국밥
947,1번주
948,1번지 닭갈비
949,1번지 조개타운
950,1번지남산돈가스커피
951,1번지닭갈비
952,1번지뒷고기
953,1번지뒷통뒷고기
954,1번지맛집
955,1번지삼겹살
956,1번지식당
957,1번지조개구이
958,1번지튀김
959,1번지포차
960,1번지회포차
961,1번출구
962,1번출구옛날통닭
963,1빠스
964,1센치
965,1식당
966,1인 1뚝배기 매운 갈비찜
967,1인1닭
968,1인1닭 착한통닭
970,1인1상
971,1인1잔
972,1인분고기
973,1인삼겹 오빠삼
974,1인야식
975,1인용
991,1인용식탁
992,1인자24시감자탕뼈해장국
994,1인자감자탕
1002,1인자감자탕뼈해장국
1003,1인자뼈감자탕
1004,1인자숯불구이
1005,1인정식 MY 홈써비스
1006,1인칭 도시락
1007,1인통큰야식
1008,1일1디저트
1009,1지구
1010,1차2차포차
1011,1키로소금구이
1012,1킬로미터 포차
1013,1프로김밥 그리고 커피이야기
1014,1플러스 식육점
1015,1학년
1016,1학년1반분식
1017,1학년2반실내포차
1018,1학년3반
1019,1학년3반정육식당
1020,1호막창
1021,1호수산
1022,1호점쌈밥
1023,1호친할머니칼국수
1024,1호포차
1025,1호회수산
1026,2 beginner
1027,2 Dots Bakery
1028,2 카페
1029,23COFFEE
1030,2.3식당
1031,2.5닭갈비
1034,2.5짜장
1035,2.9샌또다방
1037,2000냥 하우스
1038,2000냥대패삼겹살뒷고기
1039,2000냥하우스
1042,2000돈까스
1043,2000비어
1044,2000짜장
1046,2000콜 사다리차
1047,2000포차
1048,2000포차2판4판
1049,2001아울렛 안양점 푸드코트
1050,2002 횟집
1051,2002가든
1052,2002돼지마을
1053,2002반점
1054,2002초밥
1055,2005진돈가스
1056,200G왕소금구이
1057,200개의 스푼
1058,200그램
1059,2012공세바로
1060,2012커피로스터스
1061,2013치킨마차
1062,201410화정족발
1070,2015굴뚝집
1071,2015김밥천국
1072,2015치킨
1073,2017카페
1074,2018년5월
1075,201과자점
1076,201파스타
1077,201호
1079,2029롤앤초김밥
1080,202부대찌개
1081,2030분식
1082,203갈비해물집
1083,204
1084,204 Stay
1085,2046 오리엔탈그릴
1086,2046 팬스테이크
1087,2046PanSteak
1088,2046오리엔탈그릴
1089,2046팬스테이크
1095,204릿지웨이
1096,204스테이
1097,204키친
1098,205
1099,2050
1100,205대게직판장
1101,205번가
1102,205커피로스터즈
1103,2060식당
1104,206착한식당
1105,207 BLOSSOM
1106,207 카페
1107,2080
1108,2080감자탕
1109,2080호프
1110,209 Lounge
1111,2093하우스
1112,209St
1113,20Aug
1114,20SPACE
1115,20년전통부대찌개
1116,20세기소년 소녀
1117,20세기청년싸롱
1118,20온스
1119,20온즈커피
1120,21 Board Game Cafe
1121,212컴퍼니
1122,213버거
1124,213카페
1125,215 moon  light
1126,219
1127,21C찜닭
1128,21gram
1129,21Gram
1130,21그램
1131,21도씨
1132,21번지
1133,21세기
1136,21세기 가든
1137,21세기 숯불양념치킨
1138,21세기pizza.com
1139,21세기김밥천국
1140,21세기매점
1141,21세기미래외식산업
1142,21세기바다
1144,21세기반점
1145,21세기뷔페
1146,21세기축산물백화점
1147,21세기치킨
1148,21세기호프
1149,21세기활어포차
1150,22.FEB
1151,221B
1152,2252둘둘오리
1153,225토마토스트릿
1154,226의4화덕의아침
1155,228day
1156,22번가
1157,22번가 키친
1158,22서더맘
1159,22펠로톤
1160,230그릴
1161,230년옛날집
1162,2313
1163,232
1164,237 19
1165,239함박
1166,23다트앤라운지
1167,23도C김치찌개
1168,23번자매실내마차
1169,23본가청기와감자탕
1170,23시식당
1171,23호 할머니손칼국수
1172,24
1173,241플레이트
1174,247
1175,247 라운지
1176,247 숯불꼬치
1177,247 카페라운지
1178,247BAR
1179,247노래타운
1181,247카페
1182,247커피
1184,247컴퍼니
1185,247클럽라운지
1186,248 고기집
1187,248갈비
1188,248고기집
1190,248연탄집
1191,248킬로미터
1192,249커피
1193,24H
1194,24곡물꽃향기치킨
1196,24나주곰탕
1197,24박영식등뼈찌개
1198,24시 SaCheon불떡볶이
1199,24시 광양숯불석쇠구이
1200,24시 굴다리집
1201,24시 낭만포차
1202,24시 누름돌 생고기 김치찌개
1204,24시 누름돌생고기김치찌개
1205,24시 대찬짬뽕
1206,24시 동대구탕
1207,24시 마을회관
1208,24시 사골순대국
1209,24시 새벽집
1210,24시 송가해장국
1211,24시 송파감자탕
1212,24시 쉼터왕족발
1213,24시 양평한우해장국
1214,24시 오복 진한 안동찜닭
1215,24시 우동집
1216,24시 장충동장군족발보쌈
1217,24시 전주 명가 콩나물국밥
1218,24시 전주 명품 콩나물국밥
1219,24시 전주명가옥 콩나물국밥
1220,24시 전주명가콩나물국밥
1224,24시 전주콩나물국밥
1227,24시 종가집 돼지국밥
1228,24시 종가집안동찜닭
1229,24시 짜장마을
1230,24시 참닭갈비
1231,24시 청해루
1232,24시 친친
1233,24시 프리카페
1234,24시 한뚝 수육국밥
1235,24시 한방 전주콩나물국밥
1236,24시 한방콩나물국밥
1237,24시 함흥식당
1238,24시 해장촌
1239,24시 홍콩
1240,24시 황궁쟁반짜장
1241,24시 황금문어와소라
1242,24시 히메노라멘
1243,24시1004화로구이
1244,24시3대 종가댁족발보쌈
1245,24시가마솥감자탕&동태탕
1246,24시가마솥설렁탕
1247,24시가마솥순대
1248,24시가마솥해장국
1250,24시간 헝글이 맛집
1251,24시간감자탕
1252,24시간찌개전문기사식당
1253,24시감자탕
1257,24시강청골순대국밥
1258,24시거목기사식당
1259,24시고깃집
1260,24시고향돼지국밥
1261,24시교동촌해장국밥집
1262,24시구리야식
1263,24시국수회관
1264,24시궐동가마솥순대국
1265,24시금산화로구이
1266,24시기가막힌감자탕
1267,24시기사님분식
1268,24시기사식당
1269,24시길동이네
1270,24시김미자당진아구동태찜탕
1271,24시김밥속으로
1272,24시나야대구볼테기
1273,24시나주곰탕
1274,24시나주곰탕할매순대국
1275,24시남양돼지국밥
1276,24시누름돌생고기김치찌개
1280,24시닭곰탕
1281,24시대승주막
1282,24시대전해장국
1283,24시대포식당
1284,24시도깨비식당
1285,24시독도반점
1286,24시돌솥밥기사식당
1287,24시돌솥밥설렁탕
1288,24시동바리해장국설렁탕
1291,24시돼지국밥
1294,24시돼지종가국밥
1295,24시돼지집
1296,24시두루치기
1297,24시등뼈감자탕
1298,24시뚝배기뼈다귀해장국
1299,24시마포갈비
1300,24시만복닭강정
1301,24시만화방
1302,24시명가콩나물국밥
1303,24시명장복국
1304,24시모다기뼈감자탕
1305,24시무인셀프카페
1306,24시미락
1307,24시미아감자탕
1308,24시버거
1309,24시별미해장국
1310,24시봉남해장국설렁탕
1311,24시부산순대돼지국밥
1312,24시부산왕돼지국밥
1314,24시북경중화요리
1315,24시분식
1316,24시불돈이야기
1317,24시뼈다귀
1318,24시뼈다귀감자탕
1320,24시뼈다귀감자탕뼈찜
1321,24시뼈다귀탕
1328,24시뼈다귀해장국
1331,24시뼈해장국
1334,24시사천냥해장국
1335,24시산천닭도리탕
1336,24시상하이
1337,24시생고기김치찌개
1338,24시셀프풍천민물장어
1339,24시소문난돼지국밥
1340,24시소문난뼈다귀해장국
1341,24시소문난순대국
1342,24시송가네야식
1343,24시숑마우
1344,24시순대
1345,24시순대국
1346,24시순대족발
1347,24시스터디카페
1350,24시시골해장국
1351,24시신촌
1353,24시실내포장마차
1354,24시양평해장국
1355,24시양평해장국앤생삼겹살
1356,24시언양돼지국밥
1357,24시얼큰이병천순대
1358,24시얼큰이포차
1359,24시얼큰한감자탕
1360,24시얼큰한뼈해장국
1363,24시엄지네집
1364,24시연탄촌
1365,24시옛날순대국
1366,24시옥계장터국밥
1367,24시와우소문난감자탕
1368,24시왕손짜장
1369,24시왕짜장
1370,24시용산원조감자탕
1371,24시우동
1373,24시우리식당
1374,24시원조굴뚝배기전문점
1375,24시원조뚝배기
1376,24시원조뼈다귀
1377,24시유진해장국왕돈까스
1378,24시이미숙홍도아구동태찜
1379,24시자연산횟집
1380,24시장가계
1381,24시장수촌순대돼지국밥
1383,24시장수촌왕돼지국밥
1384,24시장터생삽겹살
1385,24시전주 명가콩나물국밥
1387,24시전주꼬부리콩나물국밥
1388,24시전주대가콩나물국밥
1389,24시전주명가콩나물국밥
1487,24시전주명가콩나물국밥김
1488,24시전주명가콩나물국밥산
1489,24시전주명품콩나물국밥
1490,24시전주종가콩나물국밥
1491,24시전주콩각시콩나물국밥
1492,24시전주콩나물국밥
1505,24시전주콩나물국밥닭칼국수
1506,24시전주콩나물국밥집
1507,24시전주콩나물한우국밥
1508,24시전주콩나물해장국
1510,24시전주콩뿌리콩나물국밥
1511,24시정동진회도매센터
1512,24시제주도등심해장국
1513,24시종가돼지국밥
1514,24시종가집 설렁탕
1515,24시종가집돼지국밥
1516,24시중국집
1517,24시중국집철가방
1518,24시즉석김밥나라
1519,24시즉석우동짜장해장국
1520,24시진양곰탕생삼겹
1521,24시진진해장국
1522,24시진짜루
1523,24시짬뽕돈까스
1524,24시짬뽕생각
1525,24시차우차우
1526,24시차이나타운
1527,24시착한해장국
1528,24시참새방앗간
1529,24시찹쌀순대만드는집
1530,24시천사화로구이
1531,24시청기와감자탕
1532,24시청주해장국
1533,24시청해루
1534,24시초계명가
1535,24시충무식당
1536,24시콩가마해장국
1537,24시콩나물국밥
1538,24시콩나물해장국
1539,24시통돼지찌개집
1540,24시통뼈해장국
1541,24시통큰찌개집
1542,24시팔도맛집
1543,24시팔보
1544,24시포차
1545,24시푸드콜
1546,24시풍천민물장어
1547,24시프리카페
1549,24시피자매니안
1550,24시한방전주콩나물국밥
1554,24시할매국밥
1555,24시해장국
1562,24시해장국설렁탕
1563,24시해장국식당
1564,24시해장촌
1565,24시헐랭이장충동왕족발
1566,24시헛개나무선지해장국
1567,24시형제식당
1568,24시호남소머리국밥
1569,24시홍매황궁쟁반짜장
1570,24시홍콩반점
1571,24시화로구이
1572,24시황귀닭곰탕
1573,24시회센터
1574,24시횟집
1575,24시훼밀리피자
1576,24시휴게소분식
1577,24어클락
1578,24케이포차
1579,25 디셈브리스
1580,25 디셈브리스 펍
1581,250도파스타
1582,252샤브
1583,254카페
1584,256미꾸라지매운탕
1585,257 의정부부대찌개
1586,257의정부부대찌개
1588,258 꿀강정
1590,25cm돈까스
1591,25ingbakery
1592,25T
1593,25공탄연탄구이
1594,25년전통소머리국밥
1595,25디셈브리스
1596,25번꾼포차
1597,25브런치카페
1598,25세컨
1599,25센치
1601,25센치 꼬치앤오뎅바
1603,25시
1604,25시 갈비생각
1605,25시 열라짬뽕
1606,25시감자탕
1608,25시국수
1612,25시국수집
1613,25시김밥
1614,25시노래궁
1615,25시다방
1616,25시먹거리집
1617,25시반점
1621,25시번개야식
1622,25시병천순대국
1623,25시뼈다귀탕
1624,25시사계절감자탕
1625,25시삼계탕
1626,25시식당
1627,25시실내야식식당
1628,25시야식
1629,25시연탄구이
1630,25시이모네감자탕
1631,25시전주본가콩나물국밥
1633,25시진지밥상
1634,25시차이나
1635,25시참숯구이
1636,25시치킨호프
1637,25시포장마차
1638,25시학천국수
1639,25시한방감자탕
1640,25시해물포차
1641,25시해장국
1654,25시홍어횟집
1655,25시회센터
1656,25시횟집
1657,25시휴게가든
1658,25카츠
1669,25커피
1670,25포차
1671,25홍어회전문
1672,260도
1673,261STREET
1674,261스트리트(STREET)
1676,265YO
1677,267km
1678,26번가장터육회
1679,26올리브가든
1680,26호까치할머니
1682,27 24 참숯불장어
1683,272아프리카커피
1684,272카페
1685,27구역
1686,27년
1687,27년오리요리
1688,27년오리요리전문점
1689,27번집
1690,27펍
1691,280엔소바
1692,2822바디드커피
1693,2829 Healthy food
1694,288-9
1695,28청춘
1699,28청춘숯불닭갈비
1700,28총각
1701,28치킨
1702,2900냥
1703,292짬떡
1706,292짬떡 떡볶이
1707,292짬떡떡볶이
1709,298카페
1710,299립
1711,299카페
1712,29펍
1713,29포차
1714,2BROS
1716,2C Scotia Pl
1717,2cafe
1718,2Chef
1720,2ELO
1721,2F
1722,2F table
1723,2floor
1724,2F카페
1725,2HOP
1726,2KM로스터스
1727,2ms
1728,2N3CAFE
1729,2NaRy 플라워케이크
1730,2nd
1731,2nd floor
1732,2ndfloor
1733,2oz
1734,2oz 커피쟁이
1735,2park
1736,2PARK
1737,2Park Coffee
1738,2ro2ro
1739,2ROUND
1740,2교시간식시간
1741,2대 송림순대집
1742,2대 이창현참치
1743,2대국밥
1744,2대맛태
1748,2대복국집
1749,2대수짬뽕
1750,2대어시장
1751,2대째밀양돼지국밥
1752,2대째순대
1753,2대째양평해장국
1754,2대충무왕족발
1755,2도비어
1791,2도비어 달맞이점
1792,2도씨
1793,2리 식당
1794,2마리3맛투존치킨
1797,2막
1798,2막5장
1800,2막5장 내손점
1801,2막5장식당
1802,2막5장오돌뼈와왕막창
1803,2박3일포차
1804,2번가 포차
1805,2번도로
1806,2번창고
1807,2분의1
1808,2시의 테이블
1809,2시의 테이블 by 메종 드 꾸숑
1810,2시치킨포차
1811,2악장
1812,2월3일
1813,2월의 초밥
1814,2월의 팔레트
1815,2인칭시점
1816,2점5닭갈비
1817,2차는여기서
1818,2참외사과세요
1819,2층
1820,2층 고깃집
1821,2층갈매기
1822,2층고깃집
1823,2층그집
1824,2층에 이자까야
1825,2층에사는조개
1826,2층에서사는조개
1827,2층왕초밥
1828,2층포차
1829,2판4판 육박전
1830,2프로
1831,2플러스1 되는 포차
1832,2학년1반
1833,2학년1반 불막창
1834,2호집
1835,3
1836,3 SAM PARTNERS
1837,3%초밥
1838,3.15횟집
1839,3.3국밥전문점
1840,3.3돈카츠
1841,3.3치킨
1842,3.4호프
1843,3.5.7싸롱
1844,3.5cm왕소금구이
1845,3.5CM왕소금구이
1846,3.5초벌드럼통
1847,3.6.5포차
1848,3.6.9 김밥
1849,3.6.9식당
1850,3.8국밥까페
1851,3040
1852,3000냥
1853,3000냥국밥
1854,3000냥국밥국수
1855,3000냥하우스
1856,3000도씨
